0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
signal_suuden_rise_fall,29.57247983,31.20923104,30.22750013,30.11818701,29.79238016,30.11644065,29.51603787,31.54910803,30.38217278,29.68578985,30.226405800000002,30.06859161,30.65799216,28.94272116,30.57324422,29.57863408,30.82451705,30.72629518,29.80557509,30.00909491,29.97546715,27.94670524,29.77857142,30.03417796,29.29643148,31.74239699,31.70030264,31.72097792,29.622469800000005,29.14849765,28.90515882,30.25474188,30.9598485,28.47245291,30.88385369,32.16588814,27.84496525,29.40823185,28.32242898,30.55569207,29.83980862,28.64143167,29.4679805,29.25929773,29.67648812,29.79076607,29.299343800000003,66.0,67.0,66.0,66.0,67.0,67.0,68.0,69.0,68.0,67.0,66.0,66.0,66.0,67.0,68.0,67.0,68.0,69.0,68.0,68.0,66.0,66.0,69.0,67.0,69.0,69.0,68.0,67.0,68.0,66.0,30.37973,30.54916508,28.91304698,29.51735966,31.44538484,30.89154184,31.21292735,29.85076137,31.4348215,29.29522391,30.50891318,31.17314702,29.55682931,28.87266353,29.332032399999996,30.39079471,29.96044147,29.8099531,30.27179586,29.69036959,29.68950816,29.87767106,30.82464747,Generator speed discrepancies
SteepDecreaseVariations,30.72868407,30.74755148,29.42447366,29.81815733,29.78855904,30.09726653,30.586622499999997,29.64379954,29.12932556,29.13632785,29.10995838,30.17749309,29.98318638,30.64070611,25.0,25.0,25.0,24.0,25.0,25.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,25.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,25.0,24.0,24.0,25.0,25.0,BladeAccumulatorPressureIssues
Slope4,30.09616628,30.79730472,30.07638464,30.00930596,30.86842673,30.21065199,29.86404075,30.60162937,30.3893213,30.16577154,29.37066803,30.07032266,30.20271957,29.72505815,29.83844784,29.66702436,30.03300831,29.23855413,29.98948016,29.96415348,30.47959018,30.62178093,30.08599121,30.24313581,29.96499374,30.102173999999998,29.96774556,29.44954601,30.95507126,28.78253232,29.96662503,30.36899047,30.01646652,30.25527265,30.23182807,30.72499605,30.13997364,30.45017847,29.035293900000003,29.60346116,27.0,27.0,26.0,27.0,27.0,26.0,27.0,26.0,26.0,26.0,25.0,27.0,27.0,27.0,26.0,25.0,25.0,26.0,25.0,26.0,24.0,25.0,23.0,23.0,25.0,25.0,23.0,25.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,22.10575228,22.13426367,22.0840025,21.41882705,21.23803016,21.97858213,21.51878209,21.50217676,22.17907974,21.72389687,21.94383203,23.23336,22.16671876,21.97858163,21.49828686,22.83681514,21.54996334,22.00384932,22.84444274,22.06035072,CoolingSystemIssues
b'Convex_increase_with_constant_ends',32.75474479,39.46810595,39.33654901,42.64816936,46.36302948,46.68846868,45.41631824,48.08879464,49.11784414,50.70577906,50.20976496,49.90795063,53.29043641,51.96559175,51.93197578,56.83742802,53.09375924,53.47354027,57.35187527,55.24951219,55.1959062,56.738207200000005,55.26165611,57.38621825,58.52735817,62.30452987,59.13481508,56.80129573,58.56944584,60.24669149,60.736565399999996,59.83298898,61.488844400000005,63.06208451,61.10758188,64.41161966,64.24613907,61.94760303,64.94489779,60.84096319,63.78702198,60.27062924,61.88405599,61.3026279,64.61969821,66.43106498,61.55843191,66.00383181,63.2547534,64.42918207,61.60487665,61.91008494,65.91341713,65.12750234,65.37474489,66.08470869,68.08375467,64.93474123,67.61670238,68.73218397,70.0,69.66130795,69.0547753,68.15334746,68.39130402,66.30227034,67.10149098,63.84697794,68.56631162,67.29737349,68.13020441,66.18316807,62.29487693,66.63430382,66.63527078,65.44220599,65.97938124,66.51454765,68.54341004,66.38290938,66.87338244,65.52584875,68.18015844,67.69655342,64.22233811,67.23108145,69.91161145,66.71228728,64.91080076,67.61343625,68.75875111,66.84814511,68.38673633,69.61311478,66.75820306,67.65236731,64.28877349,66.68254555,69.05934253,64.92439446,Overheated oil
b'Convex_increase_with_constant_ends',34.95589071,31.55417563,27.516697999999998,29.14089182,31.26205247,31.4805833,33.38680335,30.83392543,30.15701067,27.33781157,30.1205651,32.83194557,30.87139666,31.02099412,32.00754087,27.95359407,29.14649889,30.15022118,28.86144341,30.14909527,30.98139406,28.1524983,27.30532204,31.57422874,28.79950944,31.6493679,28.66042533,32.36861951,29.17823991,29.97329692,25.86423778,38.48805048,44.57809429,46.82933702,44.65795749,45.7284879,45.37754146,46.97333863,50.45688858,48.67482647,47.04629498,52.91360764,53.00959747,54.791771999999995,53.17126218,55.06714793,58.39508768,54.98188386,56.66569524,58.74547781,58.94554589,52.89076282,57.0971539,54.85917757,56.78586423,58.62656767,59.09832466,60.9104615,60.66950408,59.69941765,62.41934813,64.43375309,62.26152902,61.20108694,62.81911625,63.20520409,63.04908303,62.48818109,61.100775,60.87444989,62.34130188,64.00322037,63.09711252,63.6185915,65.35310985,67.57846627,64.84098289,64.08199075,61.90667649,66.59872222,65.51849433,68.67545715,65.74085993,65.63366136,69.52655859,65.41911543,68.25231636,65.08653164,70.0,66.91784899,69.69200438,67.49133258,66.66665146,68.5688964,69.02337612,66.68012252,68.82562987,68.82005899,66.72358088,69.30357728,Overheated oil
SteepDecrease,30.01218622,30.63675173,29.96531555,30.36516766,30.10000248,30.09511129,30.26119556,29.61531567,30.68493142,30.84528503,30.43410756,30.47547705,30.19013858,30.4618256,29.77893215,30.5341093,30.44797787,30.27476162,30.276996899999997,30.56932067,29.60590736,30.62444996,31.11572474,30.08574813,30.12189609,23.0,23.0,22.0,23.0,24.0,24.0,22.0,24.0,22.0,22.0,24.0,23.0,23.0,23.0,22.0,22.0,24.0,22.0,22.0,23.0,23.0,24.0,24.0,23.0,24.0,23.0,22.0,24.0,23.0,24.0,23.0,24.0,22.0,22.0,24.0,22.0,23.0,23.0,22.0,23.0,24.0,23.0,23.0,24.0,23.0,23.0,23.0,22.0,23.0,22.0,22.0,22.0,24.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,23.0,22.0,23.0,22.0,23.0,23.0,22.0,24.0,22.0,22.0,BladeAccumulatorPressureIssues
signal_suuden_rise_fall,28.38498095,31.35930434,28.79116518,30.97569433,30.32716521,30.23093986,29.23219167,30.88932069,29.615950599999998,31.85826505,30.92808869,29.339340999999997,68.0,68.0,67.0,66.0,66.0,69.0,66.0,69.0,67.0,66.0,69.0,66.0,69.0,66.0,67.0,69.0,68.0,65.0,67.0,67.0,65.0,69.0,66.0,66.0,68.0,68.0,67.0,69.0,66.0,66.0,68.0,65.0,65.0,68.0,69.0,69.0,68.0,69.0,66.0,66.0,67.0,66.0,65.0,66.0,68.0,68.0,65.0,29.180630100000002,28.54457372,28.73588097,31.48903726,30.3734718,30.52413264,32.95141591,28.91883828,29.16798271,28.85768055,28.5376689,30.67504933,29.15649264,30.41701225,30.55132574,28.80820539,29.60848401,29.098167,28.35083715,29.84562259,29.81118443,32.44548718,30.32110693,28.14886625,31.20044499,31.61424688,33.71907906,30.52282575,31.64440456,31.59790038,30.21509535,28.48803513,29.57286684,29.736848,27.98062791,28.51804987,30.9022657,31.09395568,27.6149455,30.61272552,27.36960095,Generator speed discrepancies
signal_suuden_rise_fall,30.31313656,30.14158019,30.13277881,29.13952975,29.6154347,29.84093389,32.31670102,28.52182032,29.23920991,28.95497541,29.80402342,29.05283665,28.75881616,29.90903429,29.81487569,30.05909973,31.62037941,31.00762082,30.475921000000003,29.04795569,29.85362112,28.36934838,29.78629306,29.21539861,29.99155869,29.43146209,29.49010623,30.7313101,30.5011814,30.04085648,29.63606253,30.1282053,28.85032465,29.116050899999998,30.01521774,31.09605567,28.63556851,30.77478194,29.92524246,28.78254172,30.48921181,29.29046264,31.30490338,28.67737548,69.0,65.0,67.0,66.0,67.0,69.0,67.0,67.0,68.0,67.0,65.0,29.356313,28.89956836,31.86030699,30.659930600000003,29.87229685,30.17338981,31.08537776,31.63782243,29.70762935,30.026472700000003,29.18475969,31.20118543,30.80158685,30.14087297,29.78614033,28.771878899999997,30.63894552,31.0526989,31.127917600000004,29.49400349,28.23993505,31.54584643,28.36222527,29.60971411,29.54126513,31.41945971,31.750606400000002,29.89405426,29.77258105,31.22433146,28.6530808,29.74578644,31.70495334,29.15979371,28.68353805,27.85489217,28.87953264,30.72360643,29.20995401,33.08348752,31.03803844,28.75792358,30.23088574,32.15796128,29.22206131,Generator speed discrepancies
b'Convex_increase_with_constant_ends',30.15610543,30.22452719,29.26209604,29.77328544,27.61263644,31.4376209,27.86877312,30.13228022,30.22150029,29.95698541,30.66335938,27.33248615,29.27575589,31.63179136,29.92293258,28.366776300000005,29.68988461,30.52674319,29.42171046,29.56845949,31.120366600000004,30.86522701,28.57072244,28.66580124,32.07935481,31.24705194,30.48167417,28.93121773,29.36849681,31.34698219,27.20062598,27.46187584,31.00520695,32.80579647,31.26692423,28.30237809,28.66165366,29.88112472,29.51095547,30.91401666,29.29559505,30.67456697,30.44842027,31.19651939,33.34653944,28.26897362,32.0963871,29.77138991,28.04420578,32.96521078,30.50191682,32.26918414,29.64082209,30.44209976,29.60704557,31.58541737,30.19572213,28.93691175,28.59698864,30.55108263,31.25176602,27.46408445,29.3811797,30.30560589,31.06067067,31.55127664,27.73775535,28.77000019,26.82620203,27.69768435,29.47014945,42.2652785,45.754332899999994,47.85818943,49.37148733,50.50064661,50.94479734,52.49666858,54.55690372,59.15312952,56.57904074,53.0006747,54.47998153,64.24676878,58.98821153,60.85057511,61.98040093,58.15999123,64.3109533,61.93786813,62.71295185,65.15408836,65.86650007,65.44060213,67.98146053,66.68602754,67.85518664,65.64330825,70.0,67.85431929,Overheated oil
signal_sensor_fail,31.40828618,29.60893305,29.40506032,0.0,30.31462208,30.096609,29.59753785,0.0,30.09617597,29.44303312,31.730281199999997,28.8398127,30.23579078,0.0,30.66977397,31.68230727,30.37717997,31.32737994,30.78686837,0.0,30.18008731,30.07565681,30.49410623,27.43821198,29.775223999999998,30.12499988,30.88213258,31.22634241,29.09636936,29.38078729,29.41874837,29.54839769,29.83548347,30.59153319,30.13358911,31.23811456,28.83960279,29.43020071,31.23357158,29.43173414,0.0,0.0,29.95873449,29.558296399999996,29.98826296,30.84069096,30.16046254,29.67212632,29.37866679,29.82469536,29.49275187,30.44458073,28.34202722,31.27368326,29.23200651,28.5511418,28.25372993,31.52719892,30.98538322,29.63799127,30.37138852,30.66073726,30.27060743,0.0,29.29444777,28.59377704,28.57512936,29.38639118,29.12571966,30.0121022,30.36808775,30.63943981,0.0,29.43076965,29.34329913,29.2272376,29.66816216,0.0,28.20906064,30.77117982,31.9128309,30.12669267,30.38706476,29.86681951,30.68692348,30.92871181,29.36864155,29.20835104,28.90240851,30.94263432,29.80656218,29.73696546,30.64640535,28.37170534,30.09557545,29.34552258,29.69166523,0.0,30.84014385,29.38905014,Anemometer errors
b'Convex_increase_with_constant_ends',29.70435561,30.89157555,29.41841271,32.36282587,27.61265611,30.30137543,29.41190537,26.35630409,28.72960135,26.77743948,30.43140725,32.10951213,29.68318555,33.65532549,29.72254082,27.51753387,30.20385986,27.67994131,31.12410984,27.9166732,31.03564379,39.66550875,42.55460094,42.79261869,42.92497471,42.43648878,43.49020646,47.09603233,48.31607146,48.33094173,49.27364087,51.66362743,48.00668109,49.98772672,52.72779402,51.21508663,53.48437307,51.08341077,54.19832465,55.38575525,55.24998857,56.11400323,55.40445971,55.48176662,57.79865414,57.03969067,56.26187498,58.07891023,55.81308641,56.31280286,58.48492071,61.04288316,60.02857019,60.13059516,57.42532418,58.50674262,61.49807863,62.06959629,61.59431206,60.40491814,59.19673721,60.1266425,61.25111802,62.93404464,58.46848092,62.81905781,61.96001571,63.060297399999996,61.53637783,63.79596151,62.46676248,63.5270532,65.13342143,62.74967868,61.88352545,64.33527577,64.78951641,64.77856429,62.82653179,65.2825369,64.24143659,64.75996691,66.50255002,64.64783483,66.62584427,68.29968619,65.44736701,63.44181992,63.81218363,66.01852784,68.72623089,66.67643688,65.45773641,67.03022588,69.20625533,67.4693227,64.93396608,67.29348303,69.70005561,70.0,Overheated oil
Slope7,30.24002988,29.25572594,30.57220068,30.07705394,30.20675543,30.34434522,30.34499782,30.01731533,29.64268489,30.16710422,31.17307014,30.46218434,30.7238565,30.42115609,30.45164827,29.56421372,30.17874915,29.86978014,29.30937268,29.5477092,30.65356255,30.83801695,29.76909229,30.70747439,29.56932349,29.69177804,30.35282126,30.31955201,29.32557017,30.400580699999995,30.08713846,30.14665224,30.10938166,29.53571771,29.73891832,28.8533115,30.42760456,29.31902211,29.81666995,29.80881943,29.96978737,29.46628334,29.26878689,30.02167968,29.93213042,30.0695029,30.36033471,30.74654823,29.68315604,29.96554504,29.56052059,29.33466785,30.27167395,30.5841531,29.99841596,30.44057824,29.89200245,30.55237666,30.00457997,29.99861767,29.33503539,30.72258667,30.26223255,29.85784247,30.53907837,30.28997274,28.73989399,29.79405122,30.04340342,30.23164551,26.0,26.0,25.0,25.0,27.0,26.0,25.0,26.0,25.0,26.0,22.3900867,21.600566600000004,21.88266947,21.6451247,21.44151031,21.44548888,21.71632372,22.61360014,21.59092332,22.09770467,21.32126013,21.78210372,21.61245657,21.80065954,22.29245785,22.55445786,22.38940216,22.33982986,22.51297509,21.94895143,CoolingSystemIssues
signal_sensor_fail,30.54880406,30.92116592,29.19692365,30.88371998,29.27888931,29.69934156,29.50049683,29.59998758,34.15104133,0.0,30.56084189,30.12583962,29.28220565,30.510795,0.0,29.78711342,29.54251279,29.45302601,29.98272995,31.19621523,29.99757733,29.34636081,29.55607017,30.68591888,29.86040997,31.58901949,29.6858239,29.33291582,0.0,28.98495654,31.9423522,31.22584619,30.08477701,29.796294500000002,30.44635892,29.88855813,29.56440142,30.06889001,31.08943132,30.70132391,29.85075105,28.66296209,30.65178778,0.0,29.84389808,29.19133493,30.71382633,28.32459154,29.42210537,0.0,28.64698649,30.09887958,30.15410877,29.59613852,31.01123182,28.07456697,29.43679356,30.12295075,0.0,30.52645269,31.31340623,30.51970701,29.199338899999997,28.62226599,30.47591061,29.94202368,0.0,30.34050061,0.0,28.56235328,0.0,30.557053999999997,29.47098679,30.26682125,30.89528767,31.95320756,30.10367201,30.70065669,29.422480800000002,30.60795627,32.22729544,29.40279822,28.73386368,29.35833567,31.24541155,29.63395329,31.47217647,29.031098999999998,30.14563074,29.89816516,31.17812131,30.63617294,29.32822711,29.71715962,31.04685978,28.93527973,0.0,29.95505063,29.352772299999998,30.96948359,Anemometer errors
signal_suuden_rise_fall,30.97148843,28.41455331,30.7218099,29.33085751,30.01531926,29.48324176,31.52939123,29.50537652,30.46432661,29.68796084,30.05492211,31.33303965,29.190413699999997,29.00635801,28.9918689,28.91363055,28.861095799999998,31.58581436,28.49499367,28.24701447,31.13164167,29.1783718,31.44821142,30.11690597,30.51044394,30.45071595,30.13081114,30.68006847,31.51806349,30.49580903,28.97563555,30.44170673,29.45084582,28.71220161,29.33677704,68.0,67.0,66.0,69.0,67.0,66.0,69.0,66.0,66.0,65.0,68.0,67.0,69.0,68.0,66.0,68.0,66.0,66.0,67.0,67.0,68.0,68.0,68.0,67.0,69.0,66.0,68.0,65.0,65.0,66.0,65.0,69.0,29.42570402,31.261215500000002,28.91050606,30.28822093,30.98789115,28.24688344,30.35592816,29.55103279,30.0346255,29.27197699,29.42881703,29.87824683,31.32447487,28.90948573,32.60813689,28.9893706,28.07709225,29.46666144,30.08741647,30.16967702,31.0663983,30.90431191,30.07366752,28.76291514,28.20703181,31.94542298,31.60407139,29.9397903,29.79487646,30.71581094,29.48036886,29.62020922,30.40262615,Generator speed discrepancies
signal_suuden_rise_fall,29.20827316,27.12349931,29.78462213,30.73793169,30.14670719,29.56756788,30.79611295,29.51747336,28.84945423,29.80670767,29.2220623,29.93332233,30.47442232,31.14957606,30.77457171,29.30450427,28.44799291,30.60617698,29.01024434,30.270743,30.80788805,31.43859606,30.39904277,29.89490288,30.83512315,29.57086349,33.21450314,32.33711921,30.368492800000002,30.06464752,28.95691588,29.36261023,30.02431681,30.35488334,30.51298153,30.08109269,30.26177074,29.62090995,27.20344006,31.59080926,29.70547083,30.15155282,31.316341499999997,67.0,66.0,67.0,65.0,65.0,69.0,66.0,69.0,65.0,66.0,67.0,67.0,69.0,68.0,69.0,67.0,69.0,68.0,69.0,68.0,68.0,65.0,66.0,29.54669315,29.52356574,30.80508672,30.014005199999996,31.25753493,29.93780814,29.28880744,30.878638399999996,29.91918548,30.88799489,29.37786367,31.31930558,30.04563067,27.7446358,29.76126806,30.90624294,30.24189213,30.22140504,29.77299022,30.40164805,29.35572222,28.82543724,31.04687548,29.63617863,30.33568803,29.95851516,30.52228952,29.320863399999997,30.47134464,30.16195499,27.56684669,30.88120473,29.07602396,30.07710989,Generator speed discrepancies
b'Linear_rise_with_constant_ends',26.53795179,28.06033736,29.74478328,33.09329927,35.56122786,35.96001572,35.3959661,35.56499228,38.35516427,37.53157755,36.98619886,39.85860495,39.55677518,40.17416672,41.72014122,40.53626989,46.22813272,44.67000283,48.00253815,49.21842893,50.69058759,49.2182446,51.37645368,49.03288232,48.27752668,54.85531036,53.34718635,57.22937041,57.80282939,54.81351020000001,60.25242207,60.09784045,57.82984834,59.58484085,61.08383381,62.93381351,62.16051542,63.63528166,65.85742381,67.17014356,66.09452185,67.27102609,68.52537316,69.09814096,66.17355385,69.69792068,65.0612848,69.16823605,65.10954155,66.12661721,68.23504549,66.29692224,65.06647178,68.61619463,65.68213113,67.65403941,66.38901488,68.96122559,65.23345951,70.0,67.56871951,67.08120716,68.42258914,62.07670385,65.71115736,67.96743169,66.23595785,67.94201568,68.73778427,63.56569977,66.99837561,67.35071945,65.17425044,65.55292512,64.52885473,68.73402204,67.00944286,69.18859525,68.64614679,64.30255281,67.34954217,67.80380523,68.35947667,64.11389405,68.13292687,67.29669114,64.29385128,68.49891425,64.42156797,66.76613871,68.3473005,66.99852756,69.89946819,63.63791446,62.83128232,68.30509957,65.69095309,68.49694513,64.66876643,69.24623596,Oil Leakage
signal_suuden_rise_fall,29.56826917,29.28959368,30.31032425,30.98922427,29.13065826,32.04307604,30.77090535,29.78763854,30.95900242,29.28667586,30.34472057,29.65603077,32.14501793,30.69797851,29.00790033,30.82542818,29.20342247,27.78355581,29.30298303,28.39989461,30.79506629,29.61765156,29.46117965,30.1456868,28.44464022,30.70374167,30.42359685,30.156463399999996,27.88970416,28.94667323,30.50370518,30.25791116,28.8727165,30.52447409,30.39859276,29.93439932,29.20212933,30.53406508,68.0,67.0,65.0,66.0,67.0,68.0,67.0,67.0,69.0,68.0,65.0,66.0,68.0,66.0,69.0,65.0,67.0,66.0,65.0,65.0,69.0,66.0,65.0,66.0,69.0,69.0,67.0,65.0,66.0,28.42445779,30.48998411,29.19247471,29.46436444,29.875924800000004,29.94509419,30.61545535,29.00997423,31.38874629,31.04447292,28.13886349,29.23172895,31.40593059,30.8722197,32.00345011,29.19999754,30.67303942,28.98934123,29.54773287,29.65061831,29.62478892,28.92575325,28.75394251,31.80359721,30.15582884,30.57169574,30.99801483,27.66184716,29.34680984,31.33672745,29.36638652,29.69900458,31.78215606,Generator speed discrepancies
signal_suuden_rise_fall,29.82361604,28.75282452,28.56148455,30.42617029,29.93074585,28.956515399999997,30.53934867,29.68701214,32.21574545,28.51872228,29.67340506,30.69150103,29.33029928,28.09477173,28.62873364,30.61704477,29.89092187,29.97040059,28.91634183,30.91000948,29.79914643,30.44187691,29.19447902,30.36755586,30.85213683,31.22716376,29.97188462,31.00351241,31.60350147,29.63357145,31.11652297,29.04116084,30.4093299,29.66942988,32.70304736,28.88905535,30.08496185,30.01050501,30.50355497,65.0,69.0,67.0,66.0,66.0,68.0,65.0,66.0,67.0,69.0,68.0,67.0,69.0,69.0,65.0,69.0,69.0,65.0,69.0,65.0,66.0,65.0,68.0,66.0,69.0,69.0,66.0,65.0,65.0,66.0,67.0,66.0,67.0,65.0,68.0,68.0,67.0,68.0,68.0,67.0,65.0,66.0,68.0,31.51472418,29.90127221,29.80938658,31.10196718,30.26473609,32.28346801,28.90909757,28.05861529,29.37105596,29.05497966,30.36974279,30.53751527,29.71604452,28.24592865,29.67821554,28.52926754,28.66511956,30.09311047,Generator speed discrepancies
b'Convex_rise_with_decreasing_ends',30.69601626,29.95097282,30.2515081,30.45616317,30.50166738,27.91889068,29.8620966,29.12499214,30.23466729,29.71942376,31.09628019,40.57883793,43.67459778,48.07629105,49.91549307,48.83403473,54.04231378,55.01601551,52.91107445,55.69832858,56.50168321,54.39812647,56.24408684,57.08255183,56.84493642,60.54444044,58.71852021,60.22643025,59.73174046,62.21104721,59.75101704,62.30556927,64.76614673,65.11024201,63.79619768,65.27238618,62.89991213,65.46955254,66.90909979,66.00328988,66.72909685,62.79592509,68.2142965,66.37800366,65.49096485,68.69944197,67.51249361,64.48603228,62.50758222,67.64693967,70.0,66.90779052,64.71968106,66.15616586,63.74652166,65.99580083,64.3621863,63.86352369,65.64403761,63.14220828,67.07960847,62.97506383,65.92575846,64.67553705,66.89793917,68.77985906,65.54068601,66.75426995,65.54312612,65.85884048,65.78484481,66.60018915,66.03105925,63.00229418,63.43777606,63.7003022,63.17880281,64.88902712,66.38645089,65.13841550000001,63.79160699,65.77462566,63.28792719,63.70129034,63.91146442,64.5003664,65.25003664,64.51359987,65.2849194,66.03322633,64.19407498,64.55275401,64.41811885,65.53088399,63.64852717,63.64362873,64.99817775,63.28831535,62.85563232,65.47351271,Overheated oil
